customer_id,company_name,business_type,industry_segment,city,state,tier,acquisition_channel,account_manager_id,onboarding_date,kyc_status,segment_label,is_active,created_at,updated_at
VP_C_00008992,Mohan LLC,SME,Food_Beverage,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0058,2024-01-30,VERIFIED,Silver,False,2024-01-30 12:00:00,2026-01-29
VP_C_00008993,Savant-Tata,SME,Healthcare_Pharmacy,Coimbatore,Tamil Nadu,T2,Digital_Organic,,2024-10-09,VERIFIED,Bronze,True,2024-10-09 17:00:00,2026-01-15
VP_C_00008994,"Balan, Gola and Goyal",SME,Travel_Hospitality,Rajkot,Gujarat,T3,Inside_Sales,CSM_0080,2023-02-19,VERIFIED,,True,2023-02-19 16:00:00,2026-02-12
VP_C_00008995,Gopal-Bandi,SME,Tech_Startup,Bhopal,Madhya Pradesh,T2,Field_Sales,CSM_0066,2025-03-24,VERIFIED,Bronze,True,2025-03-24 16:00:00,2026-02-06
VP_C_00008996,"Rai, Rau and Kade",SME,Logistics_Transport,Hyderabad,Telangana,T1,Inbound_Web,CSM_0028,2023-07-22,VERIFIED,Gold,True,2023-07-22 11:00:00,2026-02-17
VP_C_00008997,Kamdar Ltd,SME,Logistics_Transport,Kolkata,West Bengal,T1,Inbound_Web,CSM_0023,2025-09-30,VERIFIED,Silver,True,2025-09-30 16:00:00,2026-03-01
VP_C_00008998,Kanda-Wable,Freelancer,Professional_Services,Ahmedabad,Gujarat,T1,Inbound_Web,CSM_0007,2023-07-06,VERIFIED,Bronze,True,2023-07-06 08:00:00,2026-03-25
VP_C_00008999,"Dhingra, Choudhary and Halder",SME,Logistics_Transport,Ahmedabad,Gujarat,T1,Inside_Sales,CSM_0010,2023-01-15,VERIFIED,Silver,True,2023-01-15 11:00:00,2026-03-28
VP_C_00009000,Nagarajan Group,Freelancer,Media_Entertainment,Jaipur,Rajasthan,T2,Digital_Organic,CSM_0046,2023-05-27,VERIFIED,Bronze,True,2023-05-27 15:00:00,2026-03-25
VP_C_00009001,Sani PLC,Freelancer,Tech_Startup,Surat,Gujarat,T2,Inbound_Web,,2024-10-11,VERIFIED,Silver,True,2024-10-11 18:00:00,2026-03-08
VP_C_00009002,Golla Inc,SME,Healthcare_Pharmacy,Bhopal,Madhya Pradesh,T2,Inbound_Web,CSM_0064,2023-02-04,VERIFIED,Silver,False,2023-02-04 12:00:00,2026-03-13
VP_C_00009003,Krishna Inc,Startup,Education_EdTech,Nagpur,Maharashtra,T2,Field_Sales,CSM_0058,2025-05-05,VERIFIED,Silver,True,2025-05-05 18:00:00,2026-01-28
VP_C_00009004,Mitter-Gaba,SME,Retail_Grocery,Chennai,Tamil Nadu,T1,Digital_Organic,CSM_0006,2025-03-24,VERIFIED,Gold,True,2025-03-24 15:00:00,2026-02-13
VP_C_00009005,Mitter-Bhat,Enterprise,Retail_Fashion,Indore,Madhya Pradesh,T2,Field_Sales,CSM_0063,2023-09-01,VERIFIED,Bronze,False,2023-09-01 11:00:00,2026-03-30
VP_C_00009006,Mann Group,SME,Travel_Hospitality,Ahmedabad,Gujarat,T1,Digital_Organic,CSM_0002,2023-06-15,VERIFIED,Bronze,False,2023-06-15 16:00:00,2026-01-12
VP_C_00009007,Loke-Mishra,SME,Auto_Dealership,Meerut,Uttar Pradesh,T3,Inbound_Web,,2024-02-11,VERIFIED,,True,2024-02-11 09:00:00,2026-03-06
VP_C_00009008,"Bedi, Saini and Mand",Enterprise,Retail_Electronics,Ahmedabad,Gujarat,T1,Partner_Referral,CSM_0015,2023-11-27,VERIFIED,Bronze,True,2023-11-27 09:00:00,2026-01-02
VP_C_00009009,"Rai, Bassi and Chanda",SME,Manufacturing_SME,Surat,Gujarat,T2,Event,CSM_0049,2023-01-12,VERIFIED,Bronze,False,2023-01-12 11:00:00,2026-02-07
VP_C_00009010,Nadig PLC,Enterprise,Construction_Real_Estate,Rajkot,Gujarat,T3,Inside_Sales,CSM_0074,2024-08-08,VERIFIED,,False,2024-08-08 11:00:00,2026-01-06
VP_C_00009011,"Natarajan, Sem and Narang",SME,Retail_Fashion,Ahmedabad,Gujarat,T1,Inbound_Web,CSM_0006,2024-05-07,VERIFIED,Silver,False,2024-05-07 15:00:00,2026-03-29
VP_C_00009012,"Nair, Goda and Kant",SME,Professional_Services,Indore,Madhya Pradesh,T2,Partner_Referral,CSM_0064,2024-05-10,VERIFIED,Bronze,False,2024-05-10 08:00:00,2026-02-24
VP_C_00009013,Solanki Ltd,SME,Logistics_Transport,Pune,Maharashtra,T1,Inside_Sales,CSM_0022,2025-05-28,VERIFIED,,True,2025-05-28 18:00:00,2026-01-30
VP_C_00009014,"Dhingra, Arya and Vora",SME,Healthcare_Pharmacy,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0070,2023-12-19,VERIFIED,Silver,False,2023-12-19 12:00:00,2026-03-31
VP_C_00009015,"Memon, Chakrabarti and Mitter",SME,Construction_Real_Estate,Chennai,Tamil Nadu,T1,Field_Sales,CSM_0024,2023-07-12,VERIFIED,Bronze,True,2023-07-12 17:00:00,2026-01-11
VP_C_00009016,Seth Ltd,SME,Education_EdTech,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0036,2024-10-05,VERIFIED,Gold,False,2024-10-05 12:00:00,2026-03-12
VP_C_00009017,Hegde and Sons,SME,Manufacturing_SME,Surat,Gujarat,T2,Inside_Sales,CSM_0063,2025-06-09,VERIFIED,Bronze,True,2025-06-09 14:00:00,2026-01-19
VP_C_00009018,"Sinha, Chandran and Bhargava",Startup,Food_Beverage,Jaipur,Rajasthan,T2,Freemium_Upgrade,CSM_0070,2025-04-16,VERIFIED,Silver,True,2025-04-16 10:00:00,2026-03-27
VP_C_00009019,"Sekhon, Yadav and Saxena",SME,Education_EdTech,Kolkata,West Bengal,T1,Inbound_Web,CSM_0017,2025-09-21,VERIFIED,Silver,True,2025-09-21 12:00:00,2026-03-01
VP_C_00009020,Mitra PLC,Enterprise,Financial_Services,Meerut,Uttar Pradesh,T3,Digital_Organic,,2024-08-14,VERIFIED,,True,2024-08-14 13:00:00,2026-03-03
VP_C_00009021,Tandon-Choudhary,SME,Travel_Hospitality,Coimbatore,Tamil Nadu,T2,Partner_Referral,CSM_0056,2024-02-20,VERIFIED,Bronze,True,2024-02-20 13:00:00,2026-02-02
VP_C_00009022,"Dewan, Zacharia and Mody",Startup,Retail_Grocery,Kolkata,West Bengal,T1,Partner_Referral,CSM_0037,2024-04-07,VERIFIED,Silver,False,2024-04-07 12:00:00,2026-03-20
VP_C_00009023,Sengupta LLC,SME,Logistics_Transport,Kanpur,Uttar Pradesh,T2,Field_Sales,CSM_0070,2023-08-08,VERIFIED,Bronze,True,2023-08-08 08:00:00,2026-02-26
VP_C_00009024,Mane Ltd,SME,Retail_Electronics,Varanasi,Uttar Pradesh,T3,Inbound_Web,,2024-04-09,VERIFIED,,True,2024-04-09 15:00:00,2026-03-13
VP_C_00009025,"Gopal, Hora and Shere",SME,Auto_Dealership,Rajkot,Gujarat,T3,Field_Sales,CSM_0084,2024-09-28,VERIFIED,,True,2024-09-28 15:00:00,2026-01-03
VP_C_00009026,Khurana-Agarwal,SME,Manufacturing_SME,Nashik,Maharashtra,T3,Inside_Sales,,2023-09-27,VERIFIED,,False,2023-09-27 08:00:00,2026-03-17
VP_C_00009027,Sridhar-Chopra,Enterprise,Construction_Real_Estate,Coimbatore,Tamil Nadu,T2,Inbound_Web,CSM_0051,2024-07-12,VERIFIED,Silver,False,2024-07-12 08:00:00,2026-03-04
VP_C_00009028,"Wadhwa, Ratti and Wagle",SME,Logistics_Transport,Bengaluru,Karnataka,T1,Inside_Sales,CSM_0037,2024-03-26,VERIFIED,Bronze,False,2024-03-26 13:00:00,2026-01-30
VP_C_00009029,"Bail, Kurian and Dara",NGO,Auto_Dealership,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0032,2023-05-01,VERIFIED,Bronze,True,2023-05-01 11:00:00,2026-02-23
VP_C_00009030,Garg PLC,SME,Auto_Dealership,Bhopal,Madhya Pradesh,T2,Inbound_Web,CSM_0053,2025-02-01,VERIFIED,Silver,True,2025-02-01 13:00:00,2026-02-02
VP_C_00009031,Uppal and Sons,SME,Manufacturing_SME,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0030,2023-10-14,VERIFIED,Gold,False,2023-10-14 13:00:00,2026-03-09
VP_C_00009032,"Bail, Jhaveri and Pall",Startup,Retail_Electronics,Lucknow,Uttar Pradesh,T2,Partner_Referral,CSM_0056,2024-11-02,VERIFIED,Silver,False,2024-11-02 18:00:00,2026-01-27
VP_C_00009033,Doctor-Loke,SME,Retail_Grocery,Nagpur,Maharashtra,T2,Field_Sales,CSM_0052,2025-02-25,VERIFIED,Bronze,True,2025-02-25 16:00:00,2026-01-18
VP_C_00009034,Kamdar Group,Startup,Auto_Dealership,Rajkot,Gujarat,T3,Digital_Organic,,2024-06-10,VERIFIED,,False,2024-06-10 16:00:00,2026-03-02
VP_C_00009035,Bahri Group,SME,Food_Beverage,Ahmedabad,Gujarat,T1,Inside_Sales,CSM_0024,2025-08-04,VERIFIED,Silver,False,2025-08-04 10:00:00,2026-01-16
VP_C_00009036,"Dani, Rana and Guha",Startup,Auto_Dealership,Nagpur,Maharashtra,T2,Inbound_Web,CSM_0054,2023-12-12,VERIFIED,Silver,False,2023-12-12 11:00:00,2026-03-09
VP_C_00009037,Narayanan-Nagar,SME,Tech_Startup,Indore,Madhya Pradesh,T2,Event,,2023-12-12,VERIFIED,Silver,True,2023-12-12 12:00:00,2026-01-10
VP_C_00009038,Raman-Nadig,Startup,Auto_Dealership,Meerut,Uttar Pradesh,T3,Inbound_Web,CSM_0080,2025-07-02,VERIFIED,,False,2025-07-02 16:00:00,2026-03-13
VP_C_00009039,Palla Ltd,Startup,Auto_Dealership,Jaipur,Rajasthan,T2,Partner_Referral,,2023-07-10,VERIFIED,Bronze,False,2023-07-10 09:00:00,2026-01-03
VP_C_00009040,"Mand, Garg and Devi",SME,Healthcare_Pharmacy,Bengaluru,Karnataka,T1,Inside_Sales,CSM_0017,2023-09-19,VERIFIED,Bronze,True,2023-09-19 18:00:00,2026-02-07
VP_C_00009041,Chakraborty-Rau,SME,Education_EdTech,Hyderabad,Telangana,T1,Inside_Sales,CSM_0039,2023-12-16,VERIFIED,Bronze,False,2023-12-16 09:00:00,2025-12-31
VP_C_00009042,Prashad Ltd,SME,Retail_Fashion,Agra,Uttar Pradesh,T3,Inbound_Web,,2025-04-06,VERIFIED,,True,2025-04-06 16:00:00,2026-01-26
VP_C_00009043,Cherian Ltd,Freelancer,Food_Beverage,Delhi,Delhi,T1,Inside_Sales,CSM_0023,2025-06-11,VERIFIED,Silver,True,2025-06-11 08:00:00,2026-01-11
VP_C_00009044,Sharma-Choudhury,SME,Financial_Services,Delhi,Delhi,T1,Agency,CSM_0015,2024-05-14,VERIFIED,Gold,True,2024-05-14 18:00:00,2026-02-24
VP_C_00009045,Bajwa-Ganesh,SME,Food_Beverage,Lucknow,Tamil Nadu,T2,Partner_Referral,CSM_0058,2025-03-01,VERIFIED,Silver,False,2025-03-01 16:00:00,2026-01-17
VP_C_00009046,Salvi-Munshi,SME,Professional_Services,Kolkata,West Bengal,T1,Partner_Referral,CSM_0002,2024-07-16,VERIFIED,Bronze,False,2024-07-16 10:00:00,2026-02-18
VP_C_00009047,"Goswami, Joshi and Sha",SME,Manufacturing_SME,Bhopal,Madhya Pradesh,T2,Field_Sales,CSM_0061,2024-04-12,VERIFIED,Bronze,True,2024-04-12 17:00:00,2026-02-26
VP_C_00009048,"Singh, Uppal and De",Enterprise,Manufacturing_SME,Kanpur,Uttar Pradesh,T2,Field_Sales,CSM_0050,2024-11-10,VERIFIED,Silver,False,2024-11-10 18:00:00,2026-03-11
VP_C_00009049,Mani-Chakraborty,Freelancer,Professional_Services,Meerut,Uttar Pradesh,T3,Inbound_Web,,2023-04-09,VERIFIED,,False,2023-04-09 11:00:00,2026-01-27
VP_C_00009050,"Dayal, Deshpande and Nair",SME,Education_EdTech,Rajkot,Gujarat,T3,Event,CSM_0075,2024-11-15,VERIFIED,,True,2024-11-15 16:00:00,2026-02-06
VP_C_00009051,"Maharaj, Bakshi and Cheema",Startup,Manufacturing_SME,Meerut,Uttar Pradesh,T3,Freemium_Upgrade,,2025-05-26,VERIFIED,,True,2025-05-26 13:00:00,2026-03-15
VP_C_00009052,"Pandit, Goel and Vasa",SME,Tech_Startup,Delhi,Delhi,T1,Event,CSM_0039,2023-12-17,VERIFIED,Silver,True,2023-12-17 08:00:00,2026-01-12
VP_C_00009053,"Balasubramanian, Buch and Ravi",SME,Healthcare_Pharmacy,Mumbai,Maharashtra,T1,Field_Sales,CSM_0039,2025-02-20,VERIFIED,Bronze,False,2025-02-20 10:00:00,2026-02-28
VP_C_00009054,Seshadri and Sons,SME,Retail_Fashion,Jaipur,Rajasthan,T2,Inbound_Web,,2024-06-15,VERIFIED,Silver,True,2024-06-15 16:00:00,2026-02-28
VP_C_00009055,"Agrawal, Buch and Barad",Enterprise,Retail_Fashion,Patna,Bihar,T3,Inbound_Web,CSM_0083,2023-09-27,VERIFIED,,False,2023-09-27 12:00:00,2026-02-09
VP_C_00009056,Bal-Lalla,Freelancer,Retail_Electronics,Meerut,Uttar Pradesh,T3,Inside_Sales,,2023-03-06,VERIFIED,,False,2023-03-06 15:00:00,2026-01-17
VP_C_00009057,Nath LLC,Startup,Retail_Electronics,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0042,2025-03-11,VERIFIED,Bronze,True,2025-03-11 15:00:00,2026-01-25
VP_C_00009058,"Seth, Dash and Lad",SME,Healthcare_Pharmacy,Surat,Gujarat,T2,Inside_Sales,,2024-01-10,VERIFIED,Bronze,True,2024-01-10 17:00:00,2026-03-04
VP_C_00009059,Rau PLC,SME,Logistics_Transport,Nagpur,Maharashtra,T2,Inside_Sales,,2024-03-12,REJECTED,Bronze,False,2024-03-12 16:00:00,2026-03-13
VP_C_00009060,Nayak-Om,SME,Logistics_Transport,Rajkot,Gujarat,T3,Digital_Organic,CSM_0081,2024-10-19,VERIFIED,,False,2024-10-19 10:00:00,2026-02-20
VP_C_00009061,Ranganathan Ltd,Freelancer,Media_Entertainment,Kanpur,Uttar Pradesh,T2,Inside_Sales,CSM_0041,2023-01-27,VERIFIED,Bronze,True,2023-01-27 13:00:00,2026-03-28
VP_C_00009062,Kaul-Sankar,Startup,Food_Beverage,Chennai,Tamil Nadu,T1,Agency,CSM_0020,2025-09-14,VERIFIED,Bronze,False,2025-09-14 16:00:00,2026-01-04
VP_C_00009063,Mitra-Gupta,Startup,Construction_Real_Estate,Agra,Uttar Pradesh,T3,Field_Sales,,2024-07-10,VERIFIED,,False,2024-07-10 15:00:00,2026-01-30
VP_C_00009064,"Pant, Chauhan and Nanda",SME,Food_Beverage,Delhi,Delhi,T1,Inside_Sales,CSM_0013,2023-05-10,VERIFIED,Bronze,True,2023-05-10 13:00:00,2026-03-09
VP_C_00009065,Barman-Kumar,SME,Financial_Services,Varanasi,Uttar Pradesh,T3,Inside_Sales,,2023-04-07,VERIFIED,,True,2023-04-07 11:00:00,2026-01-25
VP_C_00009066,"Ramesh, Nayar and Mammen",SME,Financial_Services,Pune,Maharashtra,T1,Field_Sales,CSM_0017,2023-08-21,VERIFIED,Bronze,False,2023-08-21 15:00:00,2026-03-21
VP_C_00009067,Bhatti-Solanki,SME,Travel_Hospitality,Jaipur,Rajasthan,T2,Field_Sales,CSM_0046,2025-09-25,VERIFIED,Bronze,True,2025-09-25 09:00:00,2026-01-12
VP_C_00009068,Konda-Joshi,SME,Media_Entertainment,Pune,Maharashtra,T1,Event,CSM_0005,2024-04-13,VERIFIED,Silver,False,2024-04-13 13:00:00,2026-02-15
VP_C_00009069,Raja PLC,SME,Professional_Services,Patna,Bihar,T3,Freemium_Upgrade,,2025-04-29,VERIFIED,,True,2025-04-29 14:00:00,2026-01-12
VP_C_00009070,Bhat-Pandit,SME,Retail_Grocery,Bhopal,Madhya Pradesh,T2,Freemium_Upgrade,CSM_0041,2023-04-24,VERIFIED,Silver,False,2023-04-24 12:00:00,2026-01-26
VP_C_00009071,Bail-Venkataraman,Startup,Travel_Hospitality,Lucknow,Uttar Pradesh,T2,Digital_Organic,,2023-05-04,VERIFIED,Bronze,False,2023-05-04 09:00:00,2026-03-18
VP_C_00009072,Sunder PLC,Startup,Retail_Electronics,Coimbatore,Tamil Nadu,T2,Digital_Organic,CSM_0057,2024-07-17,VERIFIED,Silver,False,2024-07-17 13:00:00,2026-01-10
VP_C_00009073,Sengupta-Nori,SME,Retail_Grocery,Chennai,Tamil Nadu,T1,Field_Sales,CSM_0026,2024-12-30,VERIFIED,Bronze,False,2024-12-30 11:00:00,2026-01-05
VP_C_00009074,Bobal and Sons,SME,Manufacturing_SME,Bengaluru,Karnataka,T1,Digital_Organic,CSM_0007,2023-10-30,VERIFIED,Silver,True,2023-10-30 11:00:00,2026-02-06
VP_C_00009075,"Hegde, Oza and Dewan",SME,Media_Entertainment,Lucknow,Uttar Pradesh,T2,Field_Sales,CSM_0053,2023-05-10,VERIFIED,Bronze,True,2023-05-10 08:00:00,2026-03-22
VP_C_00009076,Mann and Sons,Startup,Retail_Fashion,Patna,Bihar,T3,Partner_Referral,CSM_0079,2025-06-13,VERIFIED,,True,2025-06-13 15:00:00,2026-01-05
VP_C_00009077,Wali-Sidhu,Startup,Food_Beverage,Indore,Madhya Pradesh,T2,Field_Sales,CSM_0063,2023-12-22,VERIFIED,Bronze,True,2023-12-22 08:00:00,2026-01-26
VP_C_00009078,Patel-Rau,Startup,Logistics_Transport,Chennai,Tamil Nadu,T1,Digital_Organic,CSM_0039,2023-11-11,VERIFIED,Bronze,True,2023-11-11 14:00:00,2026-03-28
VP_C_00009079,"Walia, Bhatnagar and Kohli",Startup,Healthcare_Pharmacy,Jaipur,Rajasthan,T2,Partner_Referral,,2024-04-08,VERIFIED,Silver,True,2024-04-08 14:00:00,2026-01-15
VP_C_00009080,Suri-Sarin,SME,Retail_Electronics,Hyderabad,Telangana,T1,Partner_Referral,CSM_0039,2024-03-22,VERIFIED,Silver,True,2024-03-22 14:00:00,2026-01-26
VP_C_00009081,Borah-Mittal,SME,Retail_Fashion,Lucknow,Uttar Pradesh,T2,Event,CSM_0043,2024-07-20,VERIFIED,Silver,False,2024-07-20 18:00:00,2026-03-28
VP_C_00009082,"Deep, Thaman and Bali",SME,Education_EdTech,Delhi,Delhi,T1,Digital_Organic,CSM_0022,2025-08-20,VERIFIED,Bronze,True,2025-08-20 15:00:00,2026-01-14
VP_C_00009083,Chowdhury and Sons,SME,Construction_Real_Estate,Chennai,Tamil Nadu,T1,Event,CSM_0031,2023-03-26,VERIFIED,Gold,True,2023-03-26 08:00:00,2026-01-22
VP_C_00009084,Patel-Bose,Startup,Construction_Real_Estate,Bhopal,Madhya Pradesh,T2,Field_Sales,CSM_0062,2025-09-16,VERIFIED,Silver,True,2025-09-16 18:00:00,2026-01-19
VP_C_00009085,Bedi Inc,SME,Healthcare_Pharmacy,Jaipur,Rajasthan,T2,Inbound_Web,CSM_0053,2025-06-06,VERIFIED,Bronze,False,2025-06-06 18:00:00,2026-03-24
VP_C_00009086,Deol-Dewan,SME,Retail_Grocery,Kanpur,Uttar Pradesh,T2,Field_Sales,CSM_0059,2025-09-22,VERIFIED,Bronze,True,2025-09-22 14:00:00,2026-02-26
VP_C_00009087,Nagy-Prashad,SME,Travel_Hospitality,Indore,Madhya Pradesh,T2,Inbound_Web,CSM_0062,2024-05-31,VERIFIED,Bronze,True,2024-05-31 11:00:00,2026-03-29
VP_C_00009088,Bajwa-Chahal,Freelancer,Travel_Hospitality,Surat,Gujarat,T2,Inside_Sales,CSM_0055,2023-07-06,VERIFIED,Bronze,False,2023-07-06 11:00:00,2026-01-11
VP_C_00009089,Ganesh Ltd,SME,Media_Entertainment,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0042,2024-02-12,VERIFIED,Bronze,True,2024-02-12 09:00:00,2026-03-05
VP_C_00009090,Bora-Yohannan,Enterprise,Travel_Hospitality,Meerut,Uttar Pradesh,T3,Agency,,2025-04-19,VERIFIED,,True,2025-04-19 09:00:00,2026-03-02
VP_C_00009091,"Jhaveri, Saini and Gandhi",SME,Tech_Startup,Jaipur,Rajasthan,T2,Inbound_Web,CSM_0042,2025-08-21,VERIFIED,Bronze,True,2025-08-21 17:00:00,2026-02-09
VP_C_00009092,Keer Inc,SME,Retail_Grocery,Patna,Bihar,T3,Inside_Sales,CSM_0077,2025-06-25,VERIFIED,,False,2025-06-25 09:00:00,2026-03-09
VP_C_00009093,Chakraborty PLC,SME,Retail_Electronics,Lucknow,Uttar Pradesh,T2,Inbound_Web,CSM_0054,2024-06-07,VERIFIED,Silver,False,2024-06-07 14:00:00,2026-02-03
VP_C_00009094,Dhaliwal-Jaggi,Startup,Healthcare_Pharmacy,Indore,Madhya Pradesh,T2,Digital_Organic,CSM_0062,2023-07-19,PENDING,Silver,True,2023-07-19 09:00:00,2026-03-13
VP_C_00009095,Anand-Kurian,SME,Tech_Startup,Pune,Maharashtra,T1,Inside_Sales,CSM_0012,2023-05-26,VERIFIED,Silver,False,2023-05-26 09:00:00,2026-02-25
VP_C_00009096,"Bains, Uppal and Lala",Startup,Manufacturing_SME,Lucknow,Uttar Pradesh,T2,Partner_Referral,,2025-05-10,VERIFIED,Silver,True,2025-05-10 17:00:00,2026-02-21
VP_C_00009097,Brahmbhatt-Lalla,SME,Education_EdTech,Bhopal,Madhya Pradesh,T2,Digital_Organic,CSM_0053,2024-11-27,VERIFIED,Bronze,False,2024-11-27 13:00:00,2026-02-17
VP_C_00009098,Cheema Inc,SME,Retail_Grocery,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0037,2023-08-16,VERIFIED,Bronze,False,2023-08-16 13:00:00,2026-03-15
VP_C_00009099,Jha-Bath,Freelancer,Education_EdTech,Agra,Uttar Pradesh,T3,Partner_Referral,,2025-03-05,VERIFIED,,True,2025-03-05 11:00:00,2026-03-08
VP_C_00009100,"Merchant, Deshmukh and Dar",SME,Healthcare_Pharmacy,Rajkot,Gujarat,T3,Partner_Referral,CSM_0079,2023-01-18,VERIFIED,,True,2023-01-18 08:00:00,2026-01-29
VP_C_00009101,"Bawa, Garde and Amble",Enterprise,Retail_Fashion,Nashik,Maharashtra,T3,Inside_Sales,CSM_0086,2023-07-23,VERIFIED,,True,2023-07-23 17:00:00,2026-02-13
VP_C_00009102,Loke Inc,Startup,Healthcare_Pharmacy,Coimbatore,Tamil Nadu,T2,Digital_Organic,,2025-01-21,VERIFIED,Bronze,False,2025-01-21 11:00:00,2026-01-13
VP_C_00009103,Parikh-Mahajan,SME,Financial_Services,Delhi,Delhi,T1,Digital_Organic,CSM_0024,2025-02-01,VERIFIED,Silver,False,2025-02-01 15:00:00,2026-02-26
VP_C_00009104,Bahl PLC,Startup,Logistics_Transport,Ahmedabad,Gujarat,T1,Inside_Sales,CSM_0024,2023-12-29,VERIFIED,Bronze,False,2023-12-29 11:00:00,2026-03-14
VP_C_00009105,Wason-Gole,SME,Tech_Startup,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0029,2024-06-22,VERIFIED,Bronze,False,2024-06-22 09:00:00,2026-02-10
VP_C_00009106,Dua PLC,SME,Auto_Dealership,Delhi,Delhi,T1,Inside_Sales,CSM_0040,2024-09-07,VERIFIED,Silver,False,2024-09-07 11:00:00,2026-01-28
VP_C_00009107,Mitra Group,SME,Media_Entertainment,Kolkata,West Bengal,T1,Inside_Sales,CSM_0013,2025-03-09,VERIFIED,Bronze,False,2025-03-09 12:00:00,2026-03-02
VP_C_00009108,Khosla-Bhargava,Startup,Retail_Fashion,Pune,Maharashtra,T1,Field_Sales,CSM_0011,2023-06-05,VERIFIED,Silver,True,2023-06-05 18:00:00,2026-03-14
VP_C_00009109,"Dewan, Sidhu and Khanna",SME,Retail_Grocery,Delhi,Delhi,T1,Digital_Organic,CSM_0032,2024-07-30,VERIFIED,Silver,False,2024-07-30 08:00:00,2026-01-02
VP_C_00009110,Garg-Joshi,Startup,Manufacturing_SME,Bhopal,Madhya Pradesh,T2,Inside_Sales,CSM_0044,2025-05-30,VERIFIED,Silver,True,2025-05-30 11:00:00,2025-12-31
VP_C_00009111,Upadhyay-Loyal,Freelancer,Education_EdTech,Jaipur,Rajasthan,T2,Inside_Sales,,2024-06-27,VERIFIED,Silver,False,2024-06-27 15:00:00,2025-12-31
VP_C_00009112,Palan Inc,SME,Construction_Real_Estate,Pune,Maharashtra,T1,Digital_Organic,CSM_0022,2024-06-21,VERIFIED,Bronze,True,2024-06-21 15:00:00,2025-12-31
VP_C_00009113,Chowdhury PLC,SME,Healthcare_Pharmacy,Coimbatore,Tamil Nadu,T2,Field_Sales,CSM_0060,2023-02-18,VERIFIED,Bronze,True,2023-02-18 17:00:00,2026-01-29
VP_C_00009114,Gupta Group,SME,Construction_Real_Estate,Indore,Madhya Pradesh,T2,Digital_Organic,,2025-03-30,VERIFIED,Bronze,True,2025-03-30 09:00:00,2026-03-09
VP_C_00009115,"Nayak, Sahota and Rajagopalan",SME,Professional_Services,Hyderabad,Telangana,T1,Inside_Sales,CSM_0030,2024-06-29,VERIFIED,Gold,False,2024-06-29 15:00:00,2026-03-08
VP_C_00009116,"Butala, Basak and Pai",SME,Retail_Electronics,Bhopal,Madhya Pradesh,T2,Digital_Organic,CSM_0047,2024-01-07,VERIFIED,,True,2024-01-07 08:00:00,2026-03-13
VP_C_00009117,Loke-Nagy,Enterprise,Retail_Grocery,Delhi,Delhi,T1,Partner_Referral,CSM_0012,2024-07-06,VERIFIED,,False,2024-07-06 11:00:00,2026-03-18
VP_C_00009118,"Gade, Dayal and Kalita",NGO,Auto_Dealership,Coimbatore,Tamil Nadu,T2,Inside_Sales,CSM_0068,2023-08-24,VERIFIED,Silver,False,2023-08-24 15:00:00,2026-02-19
VP_C_00009119,Venkatesh PLC,Freelancer,Retail_Electronics,Kanpur,Uttar Pradesh,T2,Inbound_Web,CSM_0067,2024-12-11,VERIFIED,Silver,False,2024-12-11 17:00:00,2026-02-15
VP_C_00009120,"Ramakrishnan, Mitter and Balasubramanian",Startup,Retail_Fashion,Agra,Uttar Pradesh,T3,Digital_Organic,CSM_0084,2025-08-27,VERIFIED,,True,2025-08-27 18:00:00,2026-03-01
VP_C_00009121,Sant Group,Startup,Logistics_Transport,Bhopal,Madhya Pradesh,T2,Inside_Sales,CSM_0054,2024-06-27,VERIFIED,Silver,False,2024-06-27 18:00:00,2026-03-13
VP_C_00009122,Sagar LLC,SME,Financial_Services,Coimbatore,Tamil Nadu,T2,Inbound_Web,CSM_0063,2023-06-20,VERIFIED,Silver,False,2023-06-20 11:00:00,2026-02-19
VP_C_00009123,Gopal LLC,Enterprise,Retail_Grocery,Bhopal,Madhya Pradesh,T2,Inbound_Web,CSM_0061,2024-01-19,VERIFIED,Bronze,True,2024-01-19 08:00:00,2026-03-25
VP_C_00009124,Banik LLC,Startup,Logistics_Transport,Hyderabad,Telangana,T1,Inbound_Web,CSM_0036,2023-06-12,VERIFIED,Silver,False,2023-06-12 14:00:00,2026-03-19
VP_C_00009125,Kohli-Kala,SME,Auto_Dealership,Chennai,Tamil Nadu,T1,Digital_Organic,CSM_0027,2023-04-13,VERIFIED,Silver,False,2023-04-13 09:00:00,2026-02-09
VP_C_00009126,Dhillon LLC,Freelancer,Logistics_Transport,Hyderabad,Telangana,T1,Partner_Referral,CSM_0005,2024-11-27,VERIFIED,Silver,True,2024-11-27 16:00:00,2026-01-11
