customer_id,company_name,business_type,industry_segment,city,state,tier,acquisition_channel,account_manager_id,onboarding_date,kyc_status,segment_label,is_active,created_at,updated_at,Recency,Frequency,Monetary,plan_type,renewal_count,discount_pct,is_churned
VP_C_00008570,"Barad, Prasad and Kapoor",SME,Retail_Grocery,Jaipur,Rajasthan,T2,Partner_Referral,CSM_0063,2023-03-03,VERIFIED,Bronze,False,2023-03-03 10:00:00,2026-02-26,1082,14,268934.81,Starter,1,0,True
VP_C_00008571,"Sathe, Gour and Korpal",SME,Logistics_Transport,Agra,Uttar Pradesh,T3,Partner_Referral,,2025-07-23,VERIFIED,,True,2025-07-23 12:00:00,2026-03-18,4,66,2758254.99,Growth,9,15,False
VP_C_00008572,"Acharya, Bhandari and Mani",SME,Tech_Startup,Lucknow,Uttar Pradesh,T2,Inbound_Web,CSM_0045,2024-06-08,VERIFIED,Bronze,True,2024-06-08 09:00:00,2026-03-12,4,349,11920041.84,Growth,3,15,True
VP_C_00008572,"Acharya, Bhandari and Mani",SME,Tech_Startup,Lucknow,Uttar Pradesh,T2,Inbound_Web,CSM_0045,2024-06-08,VERIFIED,Bronze,True,2024-06-08 09:00:00,2026-03-12,4,349,11920041.84,Enterprise,4,0,False
VP_C_00008573,Agarwal-Dayal,SME,Manufacturing_SME,Agra,Uttar Pradesh,T3,Freemium_Upgrade,CSM_0078,2024-01-18,PENDING,,True,2024-01-18 09:00:00,2026-01-30,5,228,7697029.63,Growth,3,10,False
VP_C_00008574,Wadhwa-Gill,SME,Tech_Startup,Agra,Uttar Pradesh,T3,Agency,,2023-01-17,VERIFIED,,False,2023-01-17 14:00:00,2026-03-09,818,86,3847286.38,Enterprise,11,5,True
VP_C_00008575,"Hora, Shanker and Sheth",Startup,Education_EdTech,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0009,2024-08-02,VERIFIED,Bronze,False,2024-08-02 12:00:00,2026-02-15,466,113,2049739.3699999999,Growth,4,10,True
VP_C_00008576,"Narayanan, Gala and Doctor",SME,Retail_Fashion,Delhi,Delhi,T1,Digital_Organic,CSM_0005,2024-03-23,VERIFIED,Silver,False,2024-03-23 11:00:00,2026-01-15,363,372,12899087.9,Growth,1,15,True
VP_C_00008577,Shan Group,Enterprise,Financial_Services,Indore,Madhya Pradesh,T2,Digital_Organic,CSM_0049,2023-02-02,VERIFIED,Bronze,True,2023-02-02 12:00:00,2026-03-09,4,639,82953910.49,Growth,24,15,True
VP_C_00008577,Shan Group,Enterprise,Financial_Services,Indore,Madhya Pradesh,T2,Digital_Organic,CSM_0049,2023-02-02,VERIFIED,Bronze,True,2023-02-02 12:00:00,2026-03-09,4,639,82953910.49,Growth,5,15,False
VP_C_00008578,Palla Group,SME,Auto_Dealership,Hyderabad,Telangana,T1,Inside_Sales,CSM_0037,2025-09-09,VERIFIED,Bronze,True,2025-09-09 10:00:00,2026-03-18,4,215,7712050.51,Starter,1,10,False
VP_C_00008579,Bhalla-Venkataraman,SME,Food_Beverage,Nagpur,Maharashtra,T2,Partner_Referral,CSM_0045,2024-05-31,VERIFIED,Bronze,False,2024-05-31 12:00:00,2026-01-09,496,103,3481304.86,Growth,5,15,True
VP_C_00008580,Chauhan and Sons,SME,Construction_Real_Estate,Coimbatore,Tamil Nadu,T2,Partner_Referral,,2025-06-13,VERIFIED,Bronze,True,2025-06-13 18:00:00,2026-03-08,5,176,6132907.4,Starter,1,25,False
VP_C_00008581,Ravel Inc,SME,Education_EdTech,Lucknow,Uttar Pradesh,T2,Inside_Sales,CSM_0068,2025-03-28,VERIFIED,Bronze,False,2025-03-28 09:00:00,2026-01-17,331,23,803818.73,Starter,1,15,True
VP_C_00008582,Nadig-Nayak,Startup,Media_Entertainment,Nagpur,Maharashtra,T2,Inbound_Web,CSM_0049,2023-12-01,VERIFIED,Silver,True,2023-12-01 09:00:00,2026-01-10,6,530,7991395.68,Growth,3,0,False
VP_C_00008583,Sandal Group,Startup,Auto_Dealership,Coimbatore,Tamil Nadu,T2,Inbound_Web,,2025-03-20,VERIFIED,Bronze,False,2025-03-20 12:00:00,2026-01-20,99,176,2211244.84,Enterprise,9,15,True
VP_C_00008584,Rao Ltd,SME,Education_EdTech,Coimbatore,Tamil Nadu,T2,Inside_Sales,,2024-07-05,VERIFIED,Silver,False,2024-07-05 15:00:00,2026-02-14,177,292,11613333.88,Starter,15,15,True
VP_C_00008585,Baral Group,SME,Media_Entertainment,Delhi,Delhi,T1,Digital_Organic,CSM_0014,2024-05-18,VERIFIED,Silver,True,2024-05-18 13:00:00,2026-02-11,6,689,26428311.3,Growth,2,0,False
VP_C_00008586,Chakrabarti-Apte,SME,Manufacturing_SME,Delhi,Delhi,T1,Agency,CSM_0031,2023-10-17,VERIFIED,Silver,True,2023-10-17 12:00:00,2026-02-02,7,934,35985971.68,Growth,3,15,False
VP_C_00008587,Dhawan-Ganguly,Startup,Media_Entertainment,Pune,Maharashtra,T1,Partner_Referral,CSM_0005,2024-08-11,VERIFIED,Silver,False,2024-08-11 18:00:00,2026-01-02,412,178,2751214.78,Growth,6,15,True
VP_C_00008588,Subramanian-Singh,Startup,Retail_Fashion,Agra,Uttar Pradesh,T3,Digital_Organic,CSM_0086,2023-12-08,VERIFIED,,True,2023-12-08 14:00:00,2026-03-15,6,226,3412481.05,Enterprise,3,20,False
VP_C_00008589,"Kant, Kulkarni and Zachariah",SME,Construction_Real_Estate,Rajkot,Gujarat,T3,Digital_Organic,,2024-10-11,PENDING,,True,2024-10-11 14:00:00,2026-02-26,12,159,5099807.86,Growth,18,0,False
VP_C_00008590,"Borde, Saxena and Sachdev",Enterprise,Travel_Hospitality,Surat,Gujarat,T2,Inside_Sales,CSM_0052,2023-03-10,VERIFIED,Bronze,False,2023-03-10 10:00:00,2026-03-25,691,256,30076137.93,Growth,14,10,True
VP_C_00008591,Mishra Inc,Startup,Retail_Electronics,Pune,Maharashtra,T1,Inside_Sales,CSM_0025,2025-01-22,REJECTED,,True,2025-01-22 12:00:00,2026-02-13,5,458,7304147.37,Starter,2,0,False
VP_C_00008592,"Bhargava, Venkatesh and Kumar",SME,Retail_Electronics,Bhopal,Madhya Pradesh,T2,Field_Sales,CSM_0055,2023-03-19,VERIFIED,Silver,True,2023-03-19 16:00:00,2026-02-13,4,648,22953456.53,Growth,4,5,False
VP_C_00008593,Sachar-Om,SME,Construction_Real_Estate,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0041,2024-08-01,VERIFIED,Silver,False,2024-08-01 10:00:00,2026-02-16,562,13,216126.44,Enterprise,1,15,True
VP_C_00008594,Basu-Viswanathan,Freelancer,Education_EdTech,Chennai,Tamil Nadu,T1,Digital_Organic,CSM_0025,2023-04-05,VERIFIED,Silver,True,2023-04-05 10:00:00,2026-01-08,5,1138,16260841.56,Starter,3,0,False
VP_C_00008595,Baral-Ratta,Startup,Financial_Services,Surat,Gujarat,T2,Inside_Sales,CSM_0043,2025-09-24,EXPIRED,Bronze,True,2025-09-24 11:00:00,2026-01-10,5,121,1973903.3,Enterprise,7,0,False
VP_C_00008596,Chada PLC,SME,Financial_Services,Nagpur,Maharashtra,T2,Field_Sales,CSM_0069,2024-07-25,VERIFIED,Bronze,False,2024-07-25 08:00:00,2026-03-11,416,115,4312038.09,Growth,6,0,True
VP_C_00008597,Pandya PLC,SME,Travel_Hospitality,Bhopal,Madhya Pradesh,T2,Inside_Sales,CSM_0046,2025-03-10,VERIFIED,Bronze,False,2025-03-10 18:00:00,2026-02-18,343,15,389650.94,Growth,1,5,True
VP_C_00008598,Chada-Keer,SME,Logistics_Transport,Hyderabad,Telangana,T1,Digital_Organic,CSM_0027,2023-04-26,VERIFIED,Bronze,False,2023-04-26 14:00:00,2026-03-18,1054,22,1161431.21,Growth,0,20,True
VP_C_00008599,Prabhakar-Sabharwal,SME,Retail_Electronics,Varanasi,Uttar Pradesh,T3,Partner_Referral,CSM_0075,2024-06-28,VERIFIED,,False,2024-06-28 12:00:00,2026-01-27,392,72,2227534.99,Enterprise,8,5,True
VP_C_00008600,"Bera, Varkey and Batra",Enterprise,Healthcare_Pharmacy,Rajkot,Gujarat,T3,Digital_Organic,CSM_0078,2023-06-12,PENDING,,True,2023-06-12 10:00:00,2026-01-30,9,220,35539355.09,Enterprise,23,0,True
VP_C_00008600,"Bera, Varkey and Batra",Enterprise,Healthcare_Pharmacy,Rajkot,Gujarat,T3,Digital_Organic,CSM_0078,2023-06-12,PENDING,,True,2023-06-12 10:00:00,2026-01-30,9,220,35539355.09,Starter,6,15,False
VP_C_00008601,"Raghavan, Lata and Hora",SME,Education_EdTech,Bhopal,Madhya Pradesh,T2,Digital_Organic,CSM_0053,2025-03-28,VERIFIED,Bronze,True,2025-03-28 09:00:00,2026-02-23,4,233,7990456.78,Growth,2,25,False
VP_C_00008602,Ben PLC,Startup,Food_Beverage,Rajkot,Gujarat,T3,Digital_Organic,,2024-06-09,PENDING,,True,2024-06-09 09:00:00,2026-01-09,5,182,3285966.17,Starter,2,25,False
VP_C_00008603,Date-Gala,Startup,Retail_Fashion,Agra,Uttar Pradesh,T3,Field_Sales,CSM_0073,2025-05-16,VERIFIED,,True,2025-05-16 14:00:00,2026-01-22,7,74,1219624.43,Starter,1,5,False
VP_C_00008604,"Talwar, Ramachandran and Palan",SME,Retail_Grocery,Rajkot,Gujarat,T3,Freemium_Upgrade,,2025-05-21,VERIFIED,,False,2025-05-21 16:00:00,2026-02-14,81,58,2054335.48,Enterprise,7,0,True
VP_C_00008605,Bansal LLC,SME,Financial_Services,Agra,Uttar Pradesh,T3,Digital_Organic,,2023-03-31,VERIFIED,,False,2023-03-31 12:00:00,2026-02-04,790,82,3277832.22,Starter,10,0,True
VP_C_00008606,Dara PLC,SME,Professional_Services,Varanasi,Uttar Pradesh,T3,Inside_Sales,,2024-08-10,VERIFIED,,True,2024-08-10 14:00:00,2026-02-18,10,152,5574777.9799999995,Starter,2,20,False
VP_C_00008607,Dhingra Inc,Enterprise,Tech_Startup,Bhopal,Madhya Pradesh,T2,Inside_Sales,,2025-08-02,VERIFIED,Bronze,True,2025-08-02 08:00:00,2026-03-12,4,143,17166531.0,Growth,9,0,False
VP_C_00008608,Jhaveri-Din,SME,Construction_Real_Estate,Bhopal,Madhya Pradesh,T2,Field_Sales,CSM_0042,2024-04-24,VERIFIED,Bronze,True,2024-04-24 11:00:00,2026-01-07,5,448,16355664.37,Growth,2,0,False
VP_C_00008609,Sem Inc,Enterprise,Education_EdTech,Agra,Uttar Pradesh,T3,Partner_Referral,CSM_0073,2024-09-16,VERIFIED,,True,2024-09-16 16:00:00,2026-02-08,5,148,20583894.07,Starter,10,25,True
VP_C_00008609,Sem Inc,Enterprise,Education_EdTech,Agra,Uttar Pradesh,T3,Partner_Referral,CSM_0073,2024-09-16,VERIFIED,,True,2024-09-16 16:00:00,2026-02-08,5,148,20583894.07,Enterprise,6,10,False
VP_C_00008610,Hora-Amble,Startup,Retail_Electronics,Pune,Maharashtra,T1,Field_Sales,CSM_0035,2024-10-27,VERIFIED,Silver,True,2024-10-27 17:00:00,2026-02-20,4,507,7426248.56,Enterprise,2,15,False
VP_C_00008611,"Pall, Samra and Kale",SME,Tech_Startup,Patna,Bihar,T3,Inbound_Web,,2023-07-15,VERIFIED,,True,2023-07-15 13:00:00,2026-03-12,4,259,9598214.06,Starter,33,15,False
VP_C_00008612,Gill-Bansal,Freelancer,Food_Beverage,Delhi,Delhi,T1,Agency,CSM_0008,2025-02-08,VERIFIED,Bronze,True,2025-02-08 09:00:00,2026-02-25,4,386,6115090.42,Starter,2,15,False
VP_C_00008613,"Mohan, Madan and Barad",NGO,Travel_Hospitality,Nagpur,Maharashtra,T2,Agency,CSM_0045,2023-03-16,VERIFIED,Silver,False,2023-03-16 18:00:00,2026-03-04,595,277,4158437.62,Growth,17,5,True
VP_C_00008614,Nath Inc,SME,Construction_Real_Estate,Jaipur,Rajasthan,T2,Field_Sales,CSM_0063,2025-02-24,VERIFIED,Bronze,True,2025-02-24 13:00:00,2026-02-03,5,246,10422018.9,Growth,14,0,False
VP_C_00008615,Ravel Ltd,SME,Manufacturing_SME,Bhopal,Madhya Pradesh,T2,Partner_Referral,CSM_0048,2024-12-01,VERIFIED,Bronze,True,2024-12-01 17:00:00,2026-02-20,4,262,10222297.05,Starter,17,25,False
VP_C_00008616,Kumer-Doshi,Freelancer,Professional_Services,Varanasi,Uttar Pradesh,T3,Digital_Organic,CSM_0078,2024-03-17,EXPIRED,,False,2024-03-17 10:00:00,2026-03-12,725,8,184466.61000000002,Growth,0,15,True
VP_C_00008617,Bava and Sons,Freelancer,Logistics_Transport,Nagpur,Maharashtra,T2,Partner_Referral,CSM_0046,2025-04-17,VERIFIED,,True,2025-04-17 11:00:00,2026-01-26,5,225,3535077.93,Enterprise,12,5,False
VP_C_00008618,"Mannan, Samra and Mittal",SME,Auto_Dealership,Meerut,Uttar Pradesh,T3,Partner_Referral,,2023-10-11,VERIFIED,,False,2023-10-11 12:00:00,2026-03-14,773,20,809608.73,Growth,4,0,True
VP_C_00008619,Rao Inc,SME,Travel_Hospitality,Rajkot,Gujarat,T3,Inbound_Web,,2024-04-21,VERIFIED,,False,2024-04-21 14:00:00,2026-03-12,309,109,3873020.42,Starter,13,20,True
VP_C_00008620,Sampath-Kant,SME,Retail_Grocery,Kanpur,Uttar Pradesh,T2,Inside_Sales,CSM_0065,2024-04-07,VERIFIED,Silver,False,2024-04-07 14:00:00,2026-03-28,516,127,4323744.71,Growth,6,0,True
VP_C_00008621,Modi and Sons,NGO,Media_Entertainment,Surat,Gujarat,T2,Inbound_Web,CSM_0064,2025-06-29,VERIFIED,Bronze,False,2025-06-29 13:00:00,2026-03-08,90,119,1647552.12,Starter,6,0,True
VP_C_00008622,Lalla-Rajan,SME,Manufacturing_SME,Lucknow,Uttar Pradesh,T2,Partner_Referral,CSM_0042,2025-06-20,VERIFIED,Bronze,True,2025-06-20 10:00:00,2026-03-15,9,162,6887728.25,Enterprise,10,0,False
VP_C_00008623,"Das, Arya and Buch",SME,Food_Beverage,Delhi,Delhi,T1,Inbound_Web,CSM_0028,2025-01-26,VERIFIED,Silver,False,2025-01-26 09:00:00,2026-03-25,331,97,3289906.21,Starter,3,10,True
VP_C_00008624,Varkey-Loke,Startup,Retail_Electronics,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0010,2023-06-05,VERIFIED,Gold,False,2023-06-05 15:00:00,2026-02-24,993,30,374102.83,Growth,1,0,True
VP_C_00008625,"Nath, Tara and Chahal",SME,Travel_Hospitality,Varanasi,Uttar Pradesh,T3,Digital_Organic,,2024-10-28,VERIFIED,,False,2024-10-28 12:00:00,2026-03-22,432,25,845434.42,Starter,2,5,True
VP_C_00008626,Rana-Rege,Enterprise,Healthcare_Pharmacy,Delhi,Delhi,T1,Inside_Sales,CSM_0019,2023-12-05,VERIFIED,Gold,False,2023-12-05 14:00:00,2026-03-31,466,364,53977678.410000004,Growth,12,0,True
VP_C_00008627,"Subramaniam, Butala and Narain",SME,Retail_Fashion,Chennai,Tamil Nadu,T1,Agency,CSM_0022,2023-03-16,PENDING,Bronze,False,2023-03-16 12:00:00,2026-02-06,918,200,7705643.74,Growth,6,10,True
VP_C_00008628,Bajaj-Khalsa,Startup,Construction_Real_Estate,Kanpur,Uttar Pradesh,T2,Partner_Referral,CSM_0058,2023-07-06,VERIFIED,Bronze,False,2023-07-06 13:00:00,2026-02-22,781,106,1496114.22,Starter,7,5,True
VP_C_00008629,"Kuruvilla, Sarin and Baral",SME,Manufacturing_SME,Kanpur,Uttar Pradesh,T2,Inside_Sales,CSM_0057,2024-10-25,VERIFIED,Bronze,True,2024-10-25 11:00:00,2026-01-17,4,312,10322609.21,Growth,2,0,False
VP_C_00008630,"Oza, Bir and Dutt",Enterprise,Financial_Services,Varanasi,Uttar Pradesh,T3,Inside_Sales,CSM_0074,2024-08-12,VERIFIED,,True,2024-08-12 11:00:00,2026-02-08,6,156,24494934.52,Starter,20,15,False
VP_C_00008631,Krishna and Sons,Enterprise,Manufacturing_SME,Mumbai,Maharashtra,T1,Inbound_Web,CSM_0002,2023-12-14,VERIFIED,Silver,True,2023-12-14 09:00:00,2026-03-26,4,828,92890553.58,Growth,28,0,False
VP_C_00008632,Bassi-Venkataraman,SME,Retail_Grocery,Nashik,Maharashtra,T3,Inside_Sales,CSM_0083,2024-04-09,VERIFIED,,False,2024-04-09 14:00:00,2026-02-01,680,6,289224.05,Enterprise,1,20,True
VP_C_00008633,Madan-Sandal,SME,Retail_Fashion,Lucknow,Uttar Pradesh,T2,Freemium_Upgrade,CSM_0059,2024-06-24,VERIFIED,Bronze,True,2024-06-24 12:00:00,2026-03-11,5,392,13738752.81,Starter,22,15,False
VP_C_00008634,Sachdev-Brar,SME,Food_Beverage,Nagpur,Maharashtra,T2,Partner_Referral,CSM_0068,2025-03-10,VERIFIED,Bronze,False,2025-03-10 17:00:00,2026-02-11,79,156,5500500.3100000005,Enterprise,10,5,True
VP_C_00008635,"Choudhary, Padmanabhan and Barad",SME,Tech_Startup,Hyderabad,Telangana,T1,Digital_Organic,CSM_0036,2024-12-10,VERIFIED,Bronze,True,2024-12-10 13:00:00,2026-02-16,5,499,17669474.82,Growth,16,15,False
VP_C_00008636,Bath Group,Startup,Tech_Startup,Indore,Madhya Pradesh,T2,Inbound_Web,,2025-01-27,VERIFIED,Silver,True,2025-01-27 08:00:00,2026-03-11,6,276,4123378.93,Growth,2,0,False
VP_C_00008637,"Borde, Saxena and Thaman",Startup,Media_Entertainment,Kanpur,Uttar Pradesh,T2,Digital_Organic,CSM_0041,2025-04-19,VERIFIED,Silver,False,2025-04-19 14:00:00,2026-03-24,342,6,63668.53999999999,Starter,0,5,True
VP_C_00008638,Issac Inc,SME,Retail_Fashion,Kanpur,Uttar Pradesh,T2,Field_Sales,CSM_0043,2025-08-29,PENDING,,True,2025-08-29 08:00:00,2026-01-03,4,152,4915210.9799999995,Starter,8,0,False
VP_C_00008639,Sengupta Group,Enterprise,Travel_Hospitality,Indore,Madhya Pradesh,T2,Digital_Organic,,2024-03-18,VERIFIED,Silver,False,2024-03-18 13:00:00,2026-03-18,11,421,58712387.41,Growth,24,15,True
VP_C_00008640,"Parmar, Sibal and Baral",Enterprise,Media_Entertainment,Kanpur,Uttar Pradesh,T2,Freemium_Upgrade,CSM_0067,2025-06-29,VERIFIED,Bronze,False,2025-06-29 18:00:00,2026-02-24,145,88,13102784.63,Growth,4,10,True
VP_C_00008641,Lalla and Sons,Startup,Logistics_Transport,Delhi,Delhi,T1,Inbound_Web,CSM_0014,2023-01-22,VERIFIED,Silver,True,2023-01-22 12:00:00,2026-01-25,5,1165,16319030.67,Growth,39,5,False
VP_C_00008642,"Bora, Manne and Choudhry",SME,Education_EdTech,Rajkot,Gujarat,T3,Field_Sales,CSM_0071,2024-02-16,VERIFIED,,False,2024-02-16 09:00:00,2026-01-31,148,184,6061314.21,Starter,21,15,True
VP_C_00008643,"Goda, Sarin and Hayre",SME,Financial_Services,Kolkata,West Bengal,T1,Inside_Sales,CSM_0034,2024-08-11,PENDING,Silver,True,2024-08-11 09:00:00,2026-02-06,4,607,20866417.19,Growth,20,0,False
VP_C_00008644,Malhotra Inc,SME,Logistics_Transport,Kolkata,West Bengal,T1,Digital_Organic,CSM_0008,2023-10-28,VERIFIED,Silver,False,2023-10-28 11:00:00,2026-03-25,49,877,29617670.42,Enterprise,27,0,True
VP_C_00008645,"Doctor, Prasad and Pathak",SME,Logistics_Transport,Kolkata,West Bengal,T1,Inbound_Web,CSM_0026,2023-01-07,VERIFIED,Silver,True,2023-01-07 15:00:00,2026-01-11,4,1152,43134151.76,Growth,4,0,False
VP_C_00008646,"Bhalla, Bail and Ahluwalia",SME,Manufacturing_SME,Nashik,Maharashtra,T3,Inbound_Web,CSM_0074,2024-09-30,VERIFIED,,True,2024-09-30 18:00:00,2026-02-07,4,128,5213117.24,Growth,8,0,True
VP_C_00008646,"Bhalla, Bail and Ahluwalia",SME,Manufacturing_SME,Nashik,Maharashtra,T3,Inbound_Web,CSM_0074,2024-09-30,VERIFIED,,True,2024-09-30 18:00:00,2026-02-07,4,128,5213117.24,Enterprise,6,15,False
VP_C_00008647,Chakraborty-Koshy,SME,Manufacturing_SME,Surat,Gujarat,T2,Inside_Sales,CSM_0069,2025-04-28,VERIFIED,Bronze,False,2025-04-28 09:00:00,2026-02-02,205,94,4186724.28,Starter,4,0,True
VP_C_00008648,Dugal-Gill,SME,Professional_Services,Varanasi,Uttar Pradesh,T3,Digital_Organic,,2024-02-04,VERIFIED,,True,2024-02-04 11:00:00,2026-03-02,4,197,7089214.55,Growth,27,10,False
VP_C_00008649,"Hayre, Bhatia and Jha",Startup,Financial_Services,Bengaluru,Karnataka,T1,Digital_Organic,CSM_0001,2023-01-20,VERIFIED,Silver,True,2023-01-20 18:00:00,2026-02-03,4,1180,17278919.35,Starter,4,0,False
VP_C_00008650,"Dasgupta, Sarma and Gulati",SME,Travel_Hospitality,Bengaluru,Karnataka,T1,Inbound_Web,CSM_0017,2023-01-09,PENDING,Bronze,True,2023-01-09 18:00:00,2026-03-10,6,1086,38833595.17,Growth,1,5,True
VP_C_00008650,"Dasgupta, Sarma and Gulati",SME,Travel_Hospitality,Bengaluru,Karnataka,T1,Inbound_Web,CSM_0017,2023-01-09,PENDING,Bronze,True,2023-01-09 18:00:00,2026-03-10,6,1086,38833595.17,Enterprise,2,0,False
VP_C_00008651,Kari-Mohan,SME,Retail_Electronics,Surat,Gujarat,T2,Digital_Organic,CSM_0066,2023-08-19,VERIFIED,Silver,False,2023-08-19 12:00:00,2026-02-12,465,258,9436956.68,Enterprise,16,25,True
VP_C_00008652,Dhaliwal PLC,SME,Auto_Dealership,Hyderabad,Telangana,T1,Digital_Organic,CSM_0027,2023-11-27,VERIFIED,Bronze,True,2023-11-27 18:00:00,2026-03-27,4,890,32214880.23,Starter,3,20,False
VP_C_00008653,Dhar-Patel,SME,Auto_Dealership,Lucknow,Uttar Pradesh,T2,Inside_Sales,CSM_0069,2024-03-13,VERIFIED,Bronze,True,2024-03-13 14:00:00,2026-03-24,13,424,16750705.45,Growth,3,5,False
VP_C_00008654,Kuruvilla-Rout,Enterprise,Auto_Dealership,Pune,Maharashtra,T1,Digital_Organic,CSM_0035,2023-06-04,VERIFIED,Silver,False,2023-06-04 11:00:00,2026-01-17,230,829,108321074.97,Growth,26,5,True
VP_C_00008655,"Vasa, Lalla and Atwal",SME,Food_Beverage,Mumbai,Karnataka,T1,Inside_Sales,CSM_0005,2023-09-23,VERIFIED,,False,2023-09-23 18:00:00,2026-03-01,618,290,10012492.53,Growth,10,15,True
VP_C_00008656,"Pillai, Yohannan and Peri",SME,Food_Beverage,Agra,Uttar Pradesh,T3,Event,CSM_0086,2025-05-26,PENDING,,True,2025-05-26 09:00:00,2026-03-11,7,83,2898044.7,Growth,11,5,False
VP_C_00008657,Dhar-Brar,SME,Construction_Real_Estate,Lucknow,Uttar Pradesh,T2,Inside_Sales,CSM_0049,2023-08-17,VERIFIED,Silver,True,2023-08-17 18:00:00,2026-03-16,6,591,21056999.88,Enterprise,3,20,False
VP_C_00008658,Dugar-Raval,SME,Media_Entertainment,Delhi,Delhi,T1,Agency,CSM_0003,2024-08-21,VERIFIED,Bronze,True,2024-08-21 08:00:00,2026-01-17,4,592,21688507.21,Growth,2,5,False
VP_C_00008659,Lata PLC,SME,Travel_Hospitality,Coimbatore,Tamil Nadu,T2,Digital_Organic,CSM_0058,2024-11-21,VERIFIED,Silver,True,2024-11-21 15:00:00,2026-02-16,6,312,12325561.79,Growth,2,5,False
VP_C_00008660,Bhargava Group,Startup,Professional_Services,Rajkot,Gujarat,T3,Digital_Organic,CSM_0079,2025-02-25,VERIFIED,,False,2025-02-25 16:00:00,2026-02-10,125,94,1399110.79,Growth,9,20,True
VP_C_00008661,Suresh PLC,SME,Auto_Dealership,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0051,2023-12-01,VERIFIED,Silver,False,2023-12-01 17:00:00,2026-01-11,620,116,4038717.06,Enterprise,7,20,True
VP_C_00008662,Desai Group,SME,Construction_Real_Estate,Varanasi,Uttar Pradesh,T3,Inbound_Web,,2024-06-29,VERIFIED,,False,2024-06-29 18:00:00,2026-03-07,277,94,3192993.7,Enterprise,12,0,True
VP_C_00008663,Garde-Mammen,SME,Manufacturing_SME,Patna,Bihar,T3,Inbound_Web,,2024-04-13,VERIFIED,,False,2024-04-13 08:00:00,2026-03-09,243,124,4536852.59,Growth,15,0,True
VP_C_00008664,Merchant Group,SME,Financial_Services,Indore,Madhya Pradesh,T2,Partner_Referral,CSM_0067,2024-10-31,VERIFIED,Silver,True,2024-10-31 18:00:00,2026-03-24,4,332,14551932.94,Enterprise,2,5,False
VP_C_00008665,Narain Inc,Enterprise,Construction_Real_Estate,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0059,2024-11-12,VERIFIED,Bronze,True,2024-11-12 15:00:00,2026-02-12,4,303,38086130.0,Growth,2,25,False
VP_C_00008666,Comar-Lalla,Enterprise,Construction_Real_Estate,Mumbai,Maharashtra,T1,Agency,CSM_0022,2023-07-25,VERIFIED,Bronze,False,2023-07-25 16:00:00,2026-03-31,274,694,84247279.04,Growth,23,0,True
VP_C_00008667,"Tella, Bhatnagar and Tailor",Startup,Retail_Grocery,Bhopal,Madhya Pradesh,T2,Freemium_Upgrade,CSM_0070,2025-02-27,VERIFIED,Bronze,False,2025-02-27 14:00:00,2026-02-05,379,16,215008.61,Growth,0,0,True
VP_C_00008668,Sanghvi-Lad,SME,Auto_Dealership,Varanasi,Uttar Pradesh,T3,Digital_Organic,,2025-04-21,VERIFIED,,True,2025-04-21 17:00:00,2026-02-15,11,110,3589312.34,Starter,1,0,False
VP_C_00008669,Bera Inc,SME,Construction_Real_Estate,Mumbai,Maharashtra,T1,Inbound_Web,CSM_0027,2024-08-11,VERIFIED,Silver,True,2024-08-11 18:00:00,2026-03-26,5,583,20235434.77,Growth,2,20,False
VP_C_00008670,Sarkar-Balasubramanian,Startup,Media_Entertainment,Lucknow,Uttar Pradesh,T2,Partner_Referral,CSM_0063,2025-08-05,VERIFIED,Silver,True,2025-08-05 13:00:00,2026-02-09,5,139,2113803.62,Growth,8,0,False
VP_C_00008671,Patla-Dhaliwal,Freelancer,Construction_Real_Estate,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0049,2023-12-30,VERIFIED,,True,2023-12-30 15:00:00,2026-01-18,4,544,7348731.73,Enterprise,3,5,False
VP_C_00008672,"Lal, Pillay and Varty",SME,Auto_Dealership,Varanasi,Uttar Pradesh,T3,Inside_Sales,,2025-07-03,VERIFIED,,True,2025-07-03 14:00:00,2026-02-10,5,76,2388421.13,Growth,1,25,False
VP_C_00008673,Walia PLC,SME,Retail_Grocery,Nagpur,Maharashtra,T2,Partner_Referral,CSM_0058,2025-06-20,VERIFIED,Silver,True,2025-06-20 08:00:00,2026-01-10,4,165,5820242.76,Growth,1,25,False
VP_C_00008674,Balan-Kala,SME,Construction_Real_Estate,Lucknow,Uttar Pradesh,T2,Field_Sales,CSM_0060,2025-01-02,VERIFIED,Bronze,True,2025-01-02 09:00:00,2026-03-17,4,246,8961642.18,Growth,2,0,False
VP_C_00008675,Konda-Misra,SME,Retail_Electronics,Varanasi,Uttar Pradesh,T3,Inside_Sales,CSM_0082,2025-06-07,VERIFIED,,True,2025-06-07 16:00:00,2026-01-04,4,86,2776626.28,Growth,1,0,False
VP_C_00008676,"Wadhwa, Gera and Bhalla",SME,Retail_Fashion,Hyderabad,Telangana,T1,Partner_Referral,CSM_0037,2024-08-13,VERIFIED,Gold,False,2024-08-13 16:00:00,2026-02-17,373,181,6910385.52,Growth,7,10,True
